"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12
"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,계,0 - 4세,5 - 9세,10 - 14세,65 - 69세,70 - 74세,75 - 79세,80 - 84세,85 - 89세,90 - 94세,95 - 99세,100+
"경상북도","경주시",강동면,소계,여자인구수 (명),2952,23,46,79,333,280,220,250,156,68,11,1
"경상북도","경주시",천북면,소계,총인구수 (명),5707,112,117,144,545,436,305,300,160,60,7,1
"경상북도","경주시",천북면,소계,남자인구수 (명),2992,65,52,74,298,205,151,111,55,14,1,0
"경상북도","경주시",천북면,소계,여자인구수 (명),2715,47,65,70,247,231,154,189,105,46,6,1
"경상북도","경주시",중부동,소계,총인구수 (명),4712,57,67,114,498,445,321,280,132,50,3,0
"경상북도","경주시",중부동,소계,남자인구수 (명),2356,29,33,61,230,174,144,119,47,12,0,0
"경상북도","경주시",중부동,소계,여자인구수 (명),2356,28,34,53,268,271,177,161,85,38,3,0
"경상북도","경주시",황오동,소계,총인구수 (명),5866,53,65,114,728,559,401,381,142,64,6,3
"경상북도","경주시",황오동,소계,남자인구수 (명),2803,27,27,52,323,230,154,137,41,23,1,0
"경상북도","경주시",황오동,소계,여자인구수 (명),3063,26,38,62,405,329,247,244,101,41,5,3
"경상북도","경주시",성건동,소계,총인구수 (명),13481,140,171,284,1303,1141,793,575,267,86,11,2
"경상북도","경주시",성건동,소계,남자인구수 (명),6708,74,96,161,563,461,352,229,88,22,1,0
"경상북도","경주시",성건동,소계,여자인구수 (명),6773,66,75,123,740,680,441,346,179,64,10,2
"경상북도","경주시",황남동,소계,총인구수 (명),4034,30,36,67,461,430,301,349,192,63,12,0
"경상북도","경주시",황남동,소계,남자인구수 (명),1999,16,19,29,227,188,130,144,51,15,2,0
"경상북도","경주시",황남동,소계,여자인구수 (명),2035,14,17,38,234,242,171,205,141,48,10,0
"경상북도","경주시",선도동,소계,총인구수 (명),14444,256,592,778,893,669,449,357,230,52,17,3
"경상북도","경주시",선도동,소계,남자인구수 (명),7264,138,291,419,445,286,186,130,73,12,2,0
"경상북도","경주시",선도동,소계,여자인구수 (명),7180,118,301,359,448,383,263,227,157,40,15,3
"경상북도","경주시",월성동,소계,총인구수 (명),5610,86,169,213,575,448,338,303,175,63,12,2
"경상북도","경주시",월성동,소계,남자인구수 (명),2749,44,83,108,283,193,165,95,56,12,3,0
"경상북도","경주시",월성동,소계,여자인구수 (명),2861,42,86,105,292,255,173,208,119,51,9,2
"경상북도","경주시",용강동,소계,총인구수 (명),25457,1114,1771,1647,1173,743,429,351,213,86,16,1
"경상북도","경주시",용강동,소계,남자인구수 (명),12541,569,879,845,566,339,180,114,42,24,4,0
"경상북도","경주시",용강동,소계,여자인구수 (명),12916,545,892,802,607,404,249,237,171,62,12,1
"경상북도","경주시",황성동,소계,총인구수 (명),27456,719,1247,1661,1470,882,551,397,246,93,17,2
"경상북도","경주시",황성동,소계,남자인구수 (명),13406,364,648,835,722,426,219,151,63,16,3,0
"경상북도","경주시",황성동,소계,여자인구수 (명),14050,355,599,826,748,456,332,246,183,77,14,2
"경상북도","경주시",동천동,소계,총인구수 (명),21346,313,559,829,1690,1092,712,518,227,90,11,2
"경상북도","경주시",동천동,소계,남자인구수 (명),10673,169,286,418,804,501,305,196,61,26,2,0
"경상북도","경주시",동천동,소계,여자인구수 (명),10673,144,273,411,886,591,407,322,166,64,9,2
"경상북도","경주시",불국동,소계,총인구수 (명),9732,268,284,317,919,664,457,415,255,72,16,1
"경상북도","경주시",불국동,소계,남자인구수 (명),4855,141,132,159,444,314,209,163,58,16,4,0
"경상북도","경주시",불국동,소계,여자인구수 (명),4877,127,152,158,475,350,248,252,197,56,12,1
"경상북도","경주시",보덕동,소계,총인구수 (명),1682,20,25,34,195,150,109,98,46,22,6,1
"경상북도","경주시",보덕동,소계,남자인구수 (명),819,11,9,22,98,68,50,38,9,4,0,0
